Unnamed: 0,index,user_name,date,text,label,topic,cls_result,vote
40329,"""아이스""",frikikim,2018-08-12 17:40:15,"키미 자식들한테 아이스큐브1,2라고 하는거 뭐임 ㅋㅋㅋㅋㅋ 아이스맨 별명 너무 좋아하는 핀란드 아저씨...",0,6,0,0
20970,"""도리도리""",Yoon_Tree,2018-08-12 06:22:12,(도리도리)아니.. 안 괜찮아..흐엉..ㅠ,0,12,0,0
73930,"""도리도리""",muner___,2019-05-19 04:32:10,찡긋! 도리도리 (헤헤) 하는거너무귀여워서계속보고잇는데 진짜 너무귀엽다,0,19,0,0
875,"""물뽕""",hs1221kr,2018-07-21 06:17:55,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

#(＆↓＠ pic.twitter.com/nzwR7IFkf8",1,3,1,1
89425,"""아이스""",nidu__,2019-04-24 00:28:35,아이스 마싯다 하나 더먹을가,0,17,0,0
86591,"""아이스""",chu_yun0316,2019-04-28 14:07:40,+아이스 붸어,0,24,0,0
14939,"""도리도리""",Noop_103,2018-07-03 07:28:01,"- 짐인, 바쁘면 가셔도 됩니다. 80달러 거기 드렸잖아요.

뉸기가 탁자에 올려진 80달러에 턱짓하면 짐인은 고개를 도리도리.

- 안 바빠요. 저 한 시간 다 채우고 갈 거예요.
- 그러세요.

뉸기는 더이상 말릴 생각이 없었음. 본인이 그렇게 하겠다는데 뭐. 뉸기는 두 번 말해서 안 들으면 포기였음.",0,1,0,0
28622,"""아이스""",DIVE_2_BLUE,2018-08-27 11:57:11,삼단~아이스크리~ㅁ! pic.twitter.com/2g5r4Bk7RD,0,5,0,0
92009,"""아이스""",_CELE_o214,2019-05-20 17:36:57,"유자블렌디드 > 아이스 쉐이큰 레몬그라스 젠티 레모네이드 > 아이스 쉐이큰 패션티 레모네이드 > 자몽 허니 블랙티 (현재) 이건데
설마 자허블마저 없애는 건 아니겠지",0,-1,0,0
3595,"""물뽕""",kimisa333,2018-07-31 19:02:06,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
＆●&:● pic.twitter.com/qbNvxVpMOb",1,2,1,1
1777,"""물뽕""",YJH_SHH_,2018-08-20 09:17:36,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
→^+}@＆ pic.twitter.com/xTqxmEZayq",1,0,1,1
75928,"""도리도리""",dearl0vely,2019-05-31 16:19:17,"근데 고개 도리도리 함서 너 다 먹어. 할걸요 얘 입 개짧아서 잘때됐다 싶으면 안먹어요ㅋㅋㅋ
진짜 햄스터같겠다... 먹을땐 손 안대는 편이지만 눈에 오구 잘먹는다 오구구 적혀있을거같구. 의식하고 있었닠ㅋㅋㅋ 말랑하면 쪼물하기 좋아질 뿐이니까요 여기저기 쮸물대는 빈도수 증가해버리구",0,13,0,0
95528,"""아이스""",Saiaina_Sekai,2019-05-16 07:29:17,"좀 더... 풍성한 아이스 샘플을 만들고 싶어 <라는 생각을 하고있는데요 생각만하고잇고 시간이없어서,,,,,,,,,,,,,,,,,,,,,,",0,-1,0,0
56043,"""크리스탈""",Abis_FF14,2019-04-15 14:10:06,괜찮아 어차피 내년에 크리스탈로 살 수 잌ㅅ잔아...,0,-1,0,0
98506,"""아이스""",katsuki_kanojyo,2019-05-10 06:40:07,근데 사실 일본은 아메리카노라는 개념이 잘 없는 듯? 걍 아이스 커피임,0,-1,0,0
34210,"""아이스""",park_jinwoo,2018-08-30 13:16:07,커피 아이스로 시키면 얼음이 녹으면서 희석될까봐 커피 얼음을 쓰는 가게 보고 감각이 좋다고 생각했었는데 어느 가게는 아예 얼음이 커피에 안 닿게 아예 도쿠리 같은 별도의 용기에 담아 주더라.,0,-1,0,0
84510,"""아이스""",danceinkorea,2019-05-01 14:09:49,20190419 아이스판타지아 Boyang Jin #BoyangJinpic.twitter.com/aAXMtMvBZq,0,-1,0,0
56859,"""크리스탈""",nonomnmo,2019-05-21 12:20:27,"

인터넷: 크리스탈레진 uv레진 소량 실리콘몰드 글리터 조색제 폰케이스 강화유리필름 목걸이지갑 레터링스티커 고리에달부자재 핸드드릴(핀바이스) 열쇠고리 o링,o링반지 곰돌이원단 덮개 트랙팬츠 티셔츠 

다이소: 철 무슨 망(벽에 거는거 그거) 굽은핀셋 일자핀셋 계량컵 일회용스틱",0,1,0,0
53075,"""물뽕""",nTeik3vxm8yXV8z,2019-05-05 06:09:42,"버닝션,  김학의
해결 못하고  있습니다 
검은 그림자?
어디에?
버닝션은   새 다른
이름으로
오픈  한데,
VVIP 맛을  못잊어
자기들이 한데?
물뽕,젊은 처자들
  어찌 할까?
연애인들도? https://twitter.com/kyunghyang/status/1124917137825361921 …",0,-1,0,0
49398,"""아이스""",sbZ1sbZjgXwMRdP,2018-07-29 14:57:04,"#작대기&아이스#
@술팝니다
@아이스팝니다
@작대기팝니다
@털레그램aoa1000
@전화기분실로 기존손님들찾습니다
아이비입니다
@긴말안해도아실겁니다있는사람과양아치차이를
@복사해서사기치는분들이있으니텔레그램확인하세요aoa1000톡주세요 
@인원수차면 내리겠습니다 단골위주로안전하게오래가실분 pic.twitter.com/VpS17wr0Dm",1,60,1,1
2231,"""물뽕""",bninekr,2018-08-14 08:41:14,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
*{-▲←▽ pic.twitter.com/tr358lWIt7",1,2,1,1
884,"""물뽕""",Lhyun0102,2018-07-20 17:05:45,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
&+◆◎_= pic.twitter.com/uRDHnoOvaN",1,4,1,1
72128,"""도리도리""",srbakonly,2019-05-16 16:25:40,"“신관이든 의사든 부르겠네.”

알베르가 케일을 눕히고 말했다. 케일의 베개를 고쳐주고 스르륵 떠는 알베르의 소매를 케일은 확 붙잡았다. 

도리도리.
그리고 고개를 저었다.

“밝혀져서는 안되는 힘인가?”

끄덕끄덕.
케일은 이번엔 고개를 끄덕였다. 고대의 힘따위 설명하기 힘드니까.",0,1,0,0
2635,"""물뽕""",kkang13372,2018-08-09 08:51:32,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
%^|_■◆ pic.twitter.com/Rv1OXYPAd9",1,2,1,1
29289,"""아이스""",Haebaragi_Shwa,2018-08-25 12:01:50,"유리 온 아이스
탈모 온 빅토르 (흐핳)",0,-1,0,0
998,"""물뽕""",milkpy68,2018-07-05 15:24:22,"비아그라구입 여기클릭→카톡:GOD56
액체수면제사용후기
초강력물뽕파는곳
초강력물뽕구입하는곳
물뽕구입하는곳
물뽕구입방법
비아그라정품
비아그라약국
천연비아그라
오사카지진
일본지진
월드컵

^%*^^^",1,62,1,1
3749,"""물뽕""",yujin_9629,2018-07-30 16:32:11,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

←◇@""+* pic.twitter.com/aHgmi8beMO",1,3,1,1
3340,"""물뽕""",jihe_eeee,2018-07-26 19:57:31,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
^＆""'-＠ pic.twitter.com/zix5I2Pqei",1,4,1,1
49213,"""아이스""",kangnamajumma,2018-07-30 02:42:19,"아무리 더워도 커피는 핫인데, 아들 줄려고 아아 만들면서 커피머쉰을 에스프레소에 맞춰둔 걸 잊고 그대로 눌러 진한 에스프레소가 나와 어쩔 수 없이 나도 첫커피를 아이스로. 확실히 차가운게 들어가니 더위가 가신다.",0,13,0,0
4116,"""물뽕""",ejoh74,2018-07-28 00:53:12,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

↓@▲^+= pic.twitter.com/SFMjcxI2lJ",1,3,1,1
3986,"""물뽕""",kimjilte12,2018-07-28 21:37:52,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

(-_●_& pic.twitter.com/cV5yX9uC70",1,3,1,1
1683,"""물뽕""",Ron1114,2018-08-21 19:59:06,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
{＆-△""§ pic.twitter.com/RaI5A3ZlGb",1,0,1,1
52997,"""물뽕""",P8u5c8JOgmL8vZ1,2019-05-15 18:55:45,사랑은물뽕의씨앗 사랑은좆물의씨앗,0,46,0,0
4028,"""물뽕""",Surplus_,2018-07-28 15:25:38,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

\{§◇← pic.twitter.com/VmdYgIFK06",1,3,1,1
6141,"""크리스탈""",Xian_00,2018-07-12 13:57:41,뒷북도 한참 뒷북이지만 세일러문크리스탈..... 충격이 크다,0,-1,0,0
105677,"""아이스""",SOOOOYEAN,2019-05-29 02:02:21,"대마초구입방법 캔디구입
캔디팝니다 이태원떨구입

텔ㄹㅔ ACHU222

캔디팝니다 마약구매하는곳
아이스구매대행 허브판매",1,18,1,1
51381,"""아이스""",woogyu0,2018-07-13 02:09:38,원래 아메리카노 따뜻한거 좋아하는데 요즘 아이스만 먹어서 오랜만에 따뜻한거 먹고 나혼자 더워서 미침...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,55,0,0
3060,"""물뽕""",L_Suha,2018-07-23 06:03:49,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

▼＃◆];＃ pic.twitter.com/seB2EdXNIy",1,3,1,1
65857,"""도리도리""",_K_maru,2019-04-25 12:46:56,(도리도리도리 (귀찮,0,8,0,0
13504,"""도리도리""",GwangH_o,2018-07-12 03:13:24,이야... 이게... 이야... (얼굴 페이스 제스쳐 취하더니 고개 도리도리),0,33,0,0
3996,"""물뽕""",davidsoccer32,2018-07-28 19:50:17,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

＃＆""~-＆ pic.twitter.com/jCESpAELU5",1,3,1,1
86903,"""아이스""",redfoxseye,2019-04-18 13:52:56,아이스블루니 키라메쿠 히토미가~ #LH #SHpic.twitter.com/86dQPPZ6W1,0,5,0,0
1700,"""물뽕""",chickenism_han,2018-08-21 13:23:39,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
※|_!@- pic.twitter.com/aTHqhWpDmE",1,2,1,1
5388,"""크리스탈""",04070303,2018-08-27 14:47:19,농담이 아니라 직후에 센닥이 크리스탈룸 들여다봤을 때 바로 옆구리에 끼고 가서 감금결박플로 이어질 줄 알았다고,0,14,0,0
52489,"""아이스""",kim_doyounct,2018-07-04 10:12:23,"[update] knockknock0408[네이처리퍼블릭] EXO 아이스 수딩젤 메이킹 필름 공개!
https://youtu.be/BBLEvTmZG1w ",0,-1,1,0
27257,"""아이스""",ggodle_bab,2018-07-02 16:23:26,"윤지성 음색
윤지성 명언
윤지성 린온미
윤지성 노래
윤지성 토게피
윤지성 너구리
윤지성 펭귄
윤지성 과사
윤지성 gif
윤지성 디제잉
윤지성 dj한끼
윤지성 밥길
윤지성 아이스버킷챌린지
윤지성 밥길
윤지성 라디오
윤지성 예쁜말
윤지성 지룽이
윤지성 귀여워
윤지성 응원해
윤지성 사랑해
+57",0,4,0,1
2237,"""물뽕""",xiu_min326,2018-08-14 06:49:17,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
^§*→○{ pic.twitter.com/pYF4dUHJci",1,2,1,1
3267,"""물뽕""",wodnjs9410,2018-07-27 08:07:29,"비아그라판매
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
●△☆↓◎~ pic.twitter.com/vn3FV39FA8",1,4,1,1
74782,"""도리도리""",kotarou_rabbit,2019-05-22 14:10:22,"헉 꼬타로는 질투 안해쏘 (도리도리
냐옹이랑 친해지고싶은걸!",0,6,0,0
71657,"""도리도리""",Tobio_sari,2019-05-18 14:56:26,안돼... (도리도리),0,8,0,0
89779,"""아이스""",xiu2xiu2,2019-04-23 00:32:44,감기엔 역시 아이스라떼지  pic.twitter.com/y64fuiZwms,0,5,0,0
71230,"""도리도리""",Trudy_st_,2019-05-14 12:52:35,아유 도리도리 이제봤네 화이팅해 도리도리ㅜㅜㅜㅜ,0,14,0,0
70988,"""도리도리""",dice_for_ke,2019-05-15 13:09:56,별.. 할 일이 있어서 그런 건 아냐. ( 도리도리... ) 그냥.. 갈 데 없어서 그랬나?,0,33,0,0
83432,"""아이스""",mi_nyang_,2019-04-10 21:32:13,ㅋ ㅋㅋㅋㅋㅋ 잠이 안와요...(얌전히 덮어짐..) 헉 짱이다 우츠기 맨날 사사쨩이랑 시내 놀러가면 옷같은거 사줄거같아요 ㅋㅋㅋㅋ(가디건이 좋은가보다! 하는 짧은생각!) 헉 완전 부럽다... 우츠쨩 여름에 녹은 찹쌀아이스 된 그대로 사사쨩 부럽다고 할거같아요 ㅋㅋㅋㅋ,0,-1,0,0
91992,"""아이스""",lah_la_h,2019-05-20 20:00:21,"...사실 저 오늘은 밤 안 새려고 했는데
어쩌다보니 밤을 샜어요...
참 그리구 아이스 드래곤 받았어요!!! 이뿌다!!
스샷 올려야하는뎅 피씨에 스샷이 이써요.. 이건 노트북..",0,6,0,0
3415,"""물뽕""",nhTQ6dQJPYEp7ce,2018-07-26 04:14:15,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

'-]◎△↓ pic.twitter.com/4qiWcBL0jH",1,3,1,1
3672,"""물뽕""",drumlive,2018-07-31 06:16:33,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
○※#&↑→ pic.twitter.com/BcaEdrJsUl",1,0,1,1
3867,"""물뽕""",songha33,2018-07-29 18:43:25,"비아그라구입 최저가  ☞ 카톡:Viagra81
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@

→＆▼↑↓★ pic.twitter.com/SDykNRlwcH",1,3,1,1
104885,"""아이스""",Han_MIsTA,2019-05-30 00:48:26,수령님 ㅠ 녹아버리는 바닐라아이스에 너무 심취하셨다,0,-1,0,0
75632,"""도리도리""",cutiepieliuyang,2019-05-05 00:16:01,살다살다 핸도리도리씨같은 미남에 감길일은 없을거라구 생각했죠,0,56,0,0
54896,"""크리스탈""",grandis_love,2019-04-09 12:45:47,"오엠쥐..;;; 크리스탈 멘탈을 좀 더 단단하게 만들어야 겠어요;;
이상한 사람 되게 많이봤다고 생각했는데, 곱절이래....!!!!((왕쇼킹",0,-1,0,0
2617,"""물뽕""",kimisa333,2018-08-09 13:58:33,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
)→◆↓↓ pic.twitter.com/Y4DYGxpuxX",1,0,1,1
2810,"""물뽕""",961122_mkjh,2018-08-07 11:32:33,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
-§＃▲→△ pic.twitter.com/uAyHvN3Pqv",1,0,1,1
54050,"""물뽕""",bassenhkb,2019-05-30 14:30:45,어라이즈는 성우가...,0,-1,0,0
3969,"""물뽕""",djdell79,2018-07-29 01:13:37,"비아그라판매  홈페이지  http://www.via597.ow.to 
비아그라구입
비아그라파는곳
비아그라가격
카톡:Viagra81
드래곤판매
드래곤구입
드래곤가격
드래곤구입처
드래곤파는곳
물뽕정품판매
카톡:Viagra81
레비트라구입
강력드레곤구입방법
정품드레곤구입방법
◇(&'#＃ pic.twitter.com/AhalPAJ3ph",1,2,1,1
77255,"""도리도리""",_SUN_W__Antique,2019-05-27 12:55:58,.... ( 도리도리 ),0,8,0,0
34945,"""아이스""",eden_0161z,2018-08-15 16:27:09,아ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ샘 어떡하죠 너무 귀여워요ㅜㅜㅜㅜㅜ 그럼 다음 오프때에는 젤리랑 아이스크림가져갈게요!! 아이스크림은 아이스백에 넣어서..(?),0,23,0,0
2246,"""물뽕""",v8520vv,2018-08-14 03:55:14,"비아그라구입 최저가  홈페이지  http://www.via597.ow.to    
비아그라구입º
비아그라판매$
시간연장하기
초강력물뽕구입하는곳
비아그라시알리스@
☞ 카톡:Viagra81
\('↓▼] pic.twitter.com/OXUYhviI7p",1,0,1,1
44399,"""아이스""",mmylabss,2018-07-25 23:00:08,07/26 08시 -#네이버 #실검 1위: #이카루스m /2위: #토익 /3위: #한민구 /4위:위수령/5위:주진우/6위:한끼줍쇼/7위:시간/8위:친애하는판사님께/9위:마녀의사랑/10위:아이스테마파크,0,-1,0,0
16527,"""도리도리""",Kaede_For_Dream,2018-08-27 11:43:39,(도리도리)없어요. 분명 전직하면...으...장관님은 물론 다른 선배님들께 혼날거에요...엄청 많이요...,0,42,0,0
75717,"""도리도리""",hawhyang_,2019-05-04 15:27:16,ㅠㅠㅠ오진다 백화 그러면 그냥 쩔쩔매며 도리도리하는데 되게 옷 커진 거 입고 긴 소매 늘어뜨리며 입 가리고 막...막.... 버티다가 결국엔 매화한테 도움을 계속 요청해버리게되는...ㅠㅠ,0,-1,0,0
59271,"""크리스탈""",yoomjoon__bts,2019-04-23 08:00:23,"
투명한 크리스탈 잔 속
찰랑이는 예술
예술도 술이지 뭐
마시면 취해 fool
-Dionysus_BTS


BTS #BBMAsTopSocial
@BTS_twt",0,50,0,0
